기관코드,기관명,사업구분,담당부서,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,비고
ORG07161,테스트기관07161,운영비,행정지원팀,151127,152127,153127,154127,155127,156127,157127,158127,159127,160127,161127,162127,합성 대용량 테스트
ORG07162,테스트기관07162,급식비,예산팀,151134,152134,153134,154134,155134,156134,157134,158134,159134,160134,161134,162134,합성 대용량 테스트
ORG07163,테스트기관07163,시설비,시설팀,151141,152141,153141,154141,155141,156141,157141,158141,159141,160141,161141,162141,합성 대용량 테스트
ORG07164,테스트기관07164,강사비,교육지원팀,151148,152148,153148,154148,155148,156148,157148,158148,159148,160148,161148,162148,합성 대용량 테스트
ORG07165,테스트기관07165,운영비,행정지원팀,151155,152155,153155,154155,155155,156155,157155,158155,159155,160155,161155,162155,합성 대용량 테스트
ORG07166,테스트기관07166,급식비,예산팀,151162,152162,153162,154162,155162,156162,157162,158162,159162,160162,161162,162162,합성 대용량 테스트
ORG07167,테스트기관07167,시설비,시설팀,151169,152169,153169,154169,155169,156169,157169,158169,159169,160169,161169,162169,합성 대용량 테스트
ORG07168,테스트기관07168,강사비,교육지원팀,151176,152176,153176,154176,155176,156176,157176,158176,159176,160176,161176,162176,합성 대용량 테스트
ORG07169,테스트기관07169,운영비,행정지원팀,151183,152183,153183,154183,155183,156183,157183,158183,159183,160183,161183,162183,합성 대용량 테스트
ORG07170,테스트기관07170,급식비,예산팀,151190,152190,153190,154190,155190,156190,157190,158190,159190,160190,161190,162190,합성 대용량 테스트
ORG07171,테스트기관07171,시설비,시설팀,151197,152197,153197,154197,155197,156197,157197,158197,159197,160197,161197,162197,합성 대용량 테스트
ORG07172,테스트기관07172,강사비,교육지원팀,151204,152204,153204,154204,155204,156204,157204,158204,159204,160204,161204,162204,합성 대용량 테스트
ORG07173,테스트기관07173,운영비,행정지원팀,151211,152211,153211,154211,155211,156211,157211,158211,159211,160211,161211,162211,합성 대용량 테스트
ORG07174,테스트기관07174,급식비,예산팀,151218,152218,153218,154218,155218,156218,157218,158218,159218,160218,161218,162218,합성 대용량 테스트
ORG07175,테스트기관07175,시설비,시설팀,151225,152225,153225,154225,155225,156225,157225,158225,159225,160225,161225,162225,합성 대용량 테스트
ORG07176,테스트기관07176,강사비,교육지원팀,151232,152232,153232,154232,155232,156232,157232,158232,159232,160232,161232,162232,합성 대용량 테스트
ORG07177,테스트기관07177,운영비,행정지원팀,151239,152239,153239,154239,155239,156239,157239,158239,159239,160239,161239,162239,합성 대용량 테스트
ORG07178,테스트기관07178,급식비,예산팀,151246,152246,153246,154246,155246,156246,157246,158246,159246,160246,161246,162246,합성 대용량 테스트
ORG07179,테스트기관07179,시설비,시설팀,151253,152253,153253,154253,155253,156253,157253,158253,159253,160253,161253,162253,합성 대용량 테스트
ORG07180,테스트기관07180,강사비,교육지원팀,151260,152260,153260,154260,155260,156260,157260,158260,159260,160260,161260,162260,합성 대용량 테스트
ORG07181,테스트기관07181,운영비,행정지원팀,151267,152267,153267,154267,155267,156267,157267,158267,159267,160267,161267,162267,합성 대용량 테스트
ORG07182,테스트기관07182,급식비,예산팀,151274,152274,153274,154274,155274,156274,157274,158274,159274,160274,161274,162274,합성 대용량 테스트
ORG07183,테스트기관07183,시설비,시설팀,151281,152281,153281,154281,155281,156281,157281,158281,159281,160281,161281,162281,합성 대용량 테스트
ORG07184,테스트기관07184,강사비,교육지원팀,151288,152288,153288,154288,155288,156288,157288,158288,159288,160288,161288,162288,합성 대용량 테스트
ORG07185,테스트기관07185,운영비,행정지원팀,151295,152295,153295,154295,155295,156295,157295,158295,159295,160295,161295,162295,합성 대용량 테스트
ORG07186,테스트기관07186,급식비,예산팀,151302,152302,153302,154302,155302,156302,157302,158302,159302,160302,161302,162302,합성 대용량 테스트
ORG07187,테스트기관07187,시설비,시설팀,151309,152309,153309,154309,155309,156309,157309,158309,159309,160309,161309,162309,합성 대용량 테스트
ORG07188,테스트기관07188,강사비,교육지원팀,151316,152316,153316,154316,155316,156316,157316,158316,159316,160316,161316,162316,합성 대용량 테스트
ORG07189,테스트기관07189,운영비,행정지원팀,151323,152323,153323,154323,155323,156323,157323,158323,159323,160323,161323,162323,합성 대용량 테스트
ORG07190,테스트기관07190,급식비,예산팀,151330,152330,153330,154330,155330,156330,157330,158330,159330,160330,161330,162330,합성 대용량 테스트
ORG07191,테스트기관07191,시설비,시설팀,151337,152337,153337,154337,155337,156337,157337,158337,159337,160337,161337,162337,합성 대용량 테스트
ORG07192,테스트기관07192,강사비,교육지원팀,151344,152344,153344,154344,155344,156344,157344,158344,159344,160344,161344,162344,합성 대용량 테스트
ORG07193,테스트기관07193,운영비,행정지원팀,151351,152351,153351,154351,155351,156351,157351,158351,159351,160351,161351,162351,합성 대용량 테스트
ORG07194,테스트기관07194,급식비,예산팀,151358,152358,153358,154358,155358,156358,157358,158358,159358,160358,161358,162358,합성 대용량 테스트
ORG07195,테스트기관07195,시설비,시설팀,151365,152365,153365,154365,155365,156365,157365,158365,159365,160365,161365,162365,합성 대용량 테스트
ORG07196,테스트기관07196,강사비,교육지원팀,151372,152372,153372,154372,155372,156372,157372,158372,159372,160372,161372,162372,합성 대용량 테스트
ORG07197,테스트기관07197,운영비,행정지원팀,151379,152379,153379,154379,155379,156379,157379,158379,159379,160379,161379,162379,합성 대용량 테스트
ORG07198,테스트기관07198,급식비,예산팀,151386,152386,153386,154386,155386,156386,157386,158386,159386,160386,161386,162386,합성 대용량 테스트
ORG07199,테스트기관07199,시설비,시설팀,151393,152393,153393,154393,155393,156393,157393,158393,159393,160393,161393,162393,합성 대용량 테스트
ORG07200,테스트기관07200,강사비,교육지원팀,151400,152400,153400,154400,155400,156400,157400,158400,159400,160400,161400,162400,합성 대용량 테스트
ORG07201,테스트기관07201,운영비,행정지원팀,151407,152407,153407,154407,155407,156407,157407,158407,159407,160407,161407,162407,합성 대용량 테스트
ORG07202,테스트기관07202,급식비,예산팀,151414,152414,153414,154414,155414,156414,157414,158414,159414,160414,161414,162414,합성 대용량 테스트
ORG07203,테스트기관07203,시설비,시설팀,151421,152421,153421,154421,155421,156421,157421,158421,159421,160421,161421,162421,합성 대용량 테스트
ORG07204,테스트기관07204,강사비,교육지원팀,151428,152428,153428,154428,155428,156428,157428,158428,159428,160428,161428,162428,합성 대용량 테스트
ORG07205,테스트기관07205,운영비,행정지원팀,151435,152435,153435,154435,155435,156435,157435,158435,159435,160435,161435,162435,합성 대용량 테스트
ORG07206,테스트기관07206,급식비,예산팀,151442,152442,153442,154442,155442,156442,157442,158442,159442,160442,161442,162442,합성 대용량 테스트
ORG07207,테스트기관07207,시설비,시설팀,151449,152449,153449,154449,155449,156449,157449,158449,159449,160449,161449,162449,합성 대용량 테스트
ORG07208,테스트기관07208,강사비,교육지원팀,151456,152456,153456,154456,155456,156456,157456,158456,159456,160456,161456,162456,합성 대용량 테스트
ORG07209,테스트기관07209,운영비,행정지원팀,151463,152463,153463,154463,155463,156463,157463,158463,159463,160463,161463,162463,합성 대용량 테스트
ORG07210,테스트기관07210,급식비,예산팀,151470,152470,153470,154470,155470,156470,157470,158470,159470,160470,161470,162470,합성 대용량 테스트
ORG07211,테스트기관07211,시설비,시설팀,151477,152477,153477,154477,155477,156477,157477,158477,159477,160477,161477,162477,합성 대용량 테스트
ORG07212,테스트기관07212,강사비,교육지원팀,151484,152484,153484,154484,155484,156484,157484,158484,159484,160484,161484,162484,합성 대용량 테스트
ORG07213,테스트기관07213,운영비,행정지원팀,151491,152491,153491,154491,155491,156491,157491,158491,159491,160491,161491,162491,합성 대용량 테스트
ORG07214,테스트기관07214,급식비,예산팀,151498,152498,153498,154498,155498,156498,157498,158498,159498,160498,161498,162498,합성 대용량 테스트
ORG07215,테스트기관07215,시설비,시설팀,151505,152505,153505,154505,155505,156505,157505,158505,159505,160505,161505,162505,합성 대용량 테스트
ORG07216,테스트기관07216,강사비,교육지원팀,151512,152512,153512,154512,155512,156512,157512,158512,159512,160512,161512,162512,합성 대용량 테스트
ORG07217,테스트기관07217,운영비,행정지원팀,151519,152519,153519,154519,155519,156519,157519,158519,159519,160519,161519,162519,합성 대용량 테스트
ORG07218,테스트기관07218,급식비,예산팀,151526,152526,153526,154526,155526,156526,157526,158526,159526,160526,161526,162526,합성 대용량 테스트
ORG07219,테스트기관07219,시설비,시설팀,151533,152533,153533,154533,155533,156533,157533,158533,159533,160533,161533,162533,합성 대용량 테스트
ORG07220,테스트기관07220,강사비,교육지원팀,151540,152540,153540,154540,155540,156540,157540,158540,159540,160540,161540,162540,합성 대용량 테스트
ORG07221,테스트기관07221,운영비,행정지원팀,151547,152547,153547,154547,155547,156547,157547,158547,159547,160547,161547,162547,합성 대용량 테스트
ORG07222,테스트기관07222,급식비,예산팀,151554,152554,153554,154554,155554,156554,157554,158554,159554,160554,161554,162554,합성 대용량 테스트
ORG07223,테스트기관07223,시설비,시설팀,151561,152561,153561,154561,155561,156561,157561,158561,159561,160561,161561,162561,합성 대용량 테스트
ORG07224,테스트기관07224,강사비,교육지원팀,151568,152568,153568,154568,155568,156568,157568,158568,159568,160568,161568,162568,합성 대용량 테스트
ORG07225,테스트기관07225,운영비,행정지원팀,151575,152575,153575,154575,155575,156575,157575,158575,159575,160575,161575,162575,합성 대용량 테스트
ORG07226,테스트기관07226,급식비,예산팀,151582,152582,153582,154582,155582,156582,157582,158582,159582,160582,161582,162582,합성 대용량 테스트
ORG07227,테스트기관07227,시설비,시설팀,151589,152589,153589,154589,155589,156589,157589,158589,159589,160589,161589,162589,합성 대용량 테스트
ORG07228,테스트기관07228,강사비,교육지원팀,151596,152596,153596,154596,155596,156596,157596,158596,159596,160596,161596,162596,합성 대용량 테스트
ORG07229,테스트기관07229,운영비,행정지원팀,151603,152603,153603,154603,155603,156603,157603,158603,159603,160603,161603,162603,합성 대용량 테스트
ORG07230,테스트기관07230,급식비,예산팀,151610,152610,153610,154610,155610,156610,157610,158610,159610,160610,161610,162610,합성 대용량 테스트
ORG07231,테스트기관07231,시설비,시설팀,151617,152617,153617,154617,155617,156617,157617,158617,159617,160617,161617,162617,합성 대용량 테스트
ORG07232,테스트기관07232,강사비,교육지원팀,151624,152624,153624,154624,155624,156624,157624,158624,159624,160624,161624,162624,합성 대용량 테스트
ORG07233,테스트기관07233,운영비,행정지원팀,151631,152631,153631,154631,155631,156631,157631,158631,159631,160631,161631,162631,합성 대용량 테스트
ORG07234,테스트기관07234,급식비,예산팀,151638,152638,153638,154638,155638,156638,157638,158638,159638,160638,161638,162638,합성 대용량 테스트
ORG07235,테스트기관07235,시설비,시설팀,151645,152645,153645,154645,155645,156645,157645,158645,159645,160645,161645,162645,합성 대용량 테스트
ORG07236,테스트기관07236,강사비,교육지원팀,151652,152652,153652,154652,155652,156652,157652,158652,159652,160652,161652,162652,합성 대용량 테스트
ORG07237,테스트기관07237,운영비,행정지원팀,151659,152659,153659,154659,155659,156659,157659,158659,159659,160659,161659,162659,합성 대용량 테스트
ORG07238,테스트기관07238,급식비,예산팀,151666,152666,153666,154666,155666,156666,157666,158666,159666,160666,161666,162666,합성 대용량 테스트
ORG07239,테스트기관07239,시설비,시설팀,151673,152673,153673,154673,155673,156673,157673,158673,159673,160673,161673,162673,합성 대용량 테스트
